sub_id,query_id,dataset,op_count_filter,op_count_join,op_count_traversal,op_count_aggregate,op_count_map,ast_depth,has_traversal,max_hops,input_cardinality_log,output_cardinality_log,selectivity,avg_degree,max_degree,degree_skew,num_projected_columns,has_index,join_fanout,estimated_shuffle_bytes_log,estimated_traversal_ops,hist_avg_runtime_ms,hist_runtime_variance,num_tables_joined,sql_median_ms,sql_std_ms,graph_median_ms,graph_std_ms,speedup,label,label_source,sql_status,graph_status,sql_failures,graph_failures,fallback_applied,fallback_reason,semantic_penalty
sub_0_r0,q_job_real_y1000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.402658939361572,0.9996048808097839,0.0,0.0,0.0,2.0,0.0,1.0,7.606778621673584,0.0,-1.0,-1.0,1.0,1683.65,47.04,5050.95,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_real_y1000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.402658939361572,0.9996048808097839,0.0,0.0,0.0,2.0,0.0,1.0,7.606778621673584,0.0,-1.0,-1.0,1.0,1576.88,57.29,4730.64,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_real_y1000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.402658939361572,0.9996048808097839,0.0,0.0,0.0,2.0,0.0,1.0,7.606778621673584,0.0,-1.0,-1.0,1.0,2120.23,186.84,6360.69,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_job_kw_y1000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.655419826507568,0.9997791647911072,0.0,0.0,0.0,2.0,0.0,1.0,7.859539985656738,0.0,-1.0,-1.0,1.0,809.64,53.78,2428.92,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_kw_y1000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.655419826507568,0.9997791647911072,0.0,0.0,0.0,2.0,0.0,1.0,7.859539985656738,0.0,-1.0,-1.0,1.0,830.39,68.23,2491.17,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_kw_y1000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.655419826507568,0.9997791647911072,0.0,0.0,0.0,2.0,0.0,1.0,7.859539985656738,0.0,-1.0,-1.0,1.0,702.35,35.24,2107.05,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_job_real_y5000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.401971340179443,0.9980227947235107,0.0,0.0,0.0,2.0,0.0,1.0,7.606091022491455,0.0,-1.0,-1.0,1.0,2033.06,148.44,6099.18,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_real_y5000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.401971340179443,0.9980227947235107,0.0,0.0,0.0,2.0,0.0,1.0,7.606091022491455,0.0,-1.0,-1.0,1.0,1821.31,48.37,5463.93,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_real_y5000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.401971340179443,0.9980227947235107,0.0,0.0,0.0,2.0,0.0,1.0,7.606091022491455,0.0,-1.0,-1.0,1.0,1955.35,43.49,5866.05,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_job_kw_y5000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.655035495758057,0.998894989490509,0.0,0.0,0.0,2.0,0.0,1.0,7.859155654907227,0.0,-1.0,-1.0,1.0,901.76,70.49,2705.28,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_kw_y5000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.655035495758057,0.998894989490509,0.0,0.0,0.0,2.0,0.0,1.0,7.859155654907227,0.0,-1.0,-1.0,1.0,984.54,13.8,2953.62,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_kw_y5000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.655035495758057,0.998894989490509,0.0,0.0,0.0,2.0,0.0,1.0,7.859155654907227,0.0,-1.0,-1.0,1.0,1047.88,67.79,3143.64,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_job_real_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.40110969543457,0.9960451722145081,0.0,0.0,0.0,2.0,0.0,1.0,7.605229377746582,0.0,-1.0,-1.0,1.0,1645.74,100.96,4937.22,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_real_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.40110969543457,0.9960451722145081,0.0,0.0,0.0,2.0,0.0,1.0,7.605229377746582,0.0,-1.0,-1.0,1.0,1566.42,82.33,4699.26,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_real_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.40110969543457,0.9960451722145081,0.0,0.0,0.0,2.0,0.0,1.0,7.605229377746582,0.0,-1.0,-1.0,1.0,1438.31,173.61,4314.93,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_job_kw_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.654554843902588,0.997789740562439,0.0,0.0,0.0,2.0,0.0,1.0,7.858675003051758,0.0,-1.0,-1.0,1.0,552.69,33.07,1658.07,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_kw_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.654554843902588,0.997789740562439,0.0,0.0,0.0,2.0,0.0,1.0,7.858675003051758,0.0,-1.0,-1.0,1.0,573.46,32.71,1720.38,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_kw_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.654554843902588,0.997789740562439,0.0,0.0,0.0,2.0,0.0,1.0,7.858675003051758,0.0,-1.0,-1.0,1.0,660.75,66.55,1982.25,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_ogb_real_0001,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974513,7.677550792694092,436.0,1.1782097816467285,1.0,0.0,1.0,3.0824263095855713,68335.2890625,-1.0,-1.0,1.0,106.5,3.59,375.97,25.44,0.283,SQL,real_measurement,ok,ok,0,0,0,none,0
sub_0_r1,q_ogb_real_0001,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974513,7.677550792694092,436.0,1.1782097816467285,1.0,0.0,1.0,3.0824263095855713,68335.2890625,-1.0,-1.0,1.0,91.75,7.32,429.88,34.37,0.213,SQL,real_measurement,ok,ok,0,0,0,none,0
sub_0_r2,q_ogb_real_0001,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974513,7.677550792694092,436.0,1.1782097816467285,1.0,0.0,1.0,3.0824263095855713,68335.2890625,-1.0,-1.0,1.0,113.47,61.49,476.75,93.48,0.238,SQL,real_measurement,ok,ok,0,0,0,none,0
sub_1_r0,q_ogb_real_0001,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,270.46,30.08,811.38,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0001,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,311.48,46.89,934.44,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
